repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
30,0.5993589743589745,0.6075582518063971,0.7463047125970756,0.5363960690371622,0.7463047125970756,"[np.float64(0.7252747252747254), np.float64(0.75), np.float64(0.7692307692307692), np.float64(0.7253968253968254), np.float64(0.7355072463768115), np.float64(0.7250936329588014), np.float64(0.8031914893617021), np.float64(0.7444444444444445), np.float64(0.7528409090909091), np.float64(0.7802197802197802), np.float64(0.7666666666666666), np.float64(0.7111302352266207), np.float64(0.765625), np.float64(0.7362637362637364), np.float64(0.7747252747252747), np.float64(0.7752808988764045), np.float64(0.7172312223858616), np.float64(0.7700374531835206), np.float64(0.6703296703296704), np.float64(0.7864583333333334), np.float64(0.7159574468085106), np.float64(0.7212765957446808), np.float64(0.782608695652174), np.float64(0.8010752688172043), np.float64(0.7717391304347826), np.float64(0.6666666666666667), np.float64(0.7252747252747254), np.float64(0.7475655430711611), np.float64(0.7556207233626588), np.float64(0.7164082687338501)]"
